0.426,0.619,0.014878356386257917
0.426,0.619,0.015152122260492496
0.446,0.591,0.015489358624230922
0.43,0.609,0.019236612038133784
0.45,0.633,0.019085513078698012
0.294,0.85,0.017487123345883676
0.263,0.98,0.012837085658413079
0.25,1.057,0.01078558267448757
0.271,0.9570000000000001,0.01333555338859412
0.349,0.773,0.016222824441218878
0.354,0.843,0.01316087161363605
0.301,1.054,0.009274986688709339
0.37200000000000005,0.909,0.010358967592488659
0.37200000000000005,0.909,0.011074995746058643
0.479,0.8170000000000001,0.00980129063556949
0.455,0.8290000000000001,0.011246773790803266
0.331,0.938,0.015136825438136018
0.298,0.9179999999999999,0.01623674052598728
0.262,0.89,0.018123457193240176
0.262,0.899,0.01645075900833529
0.275,0.8,0.01924460585394937
0.23600000000000002,0.887,0.019186548547651405
0.342,0.726,0.015523253507007133
0.276,0.752,0.019891208085989195
0.258,0.768,0.021865036880985247
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
0.264,0.9640000000000001,0.014027079697735298
