.9120495,.0354838
.7143582,.0680733
.8488685,.0405863
.7988291,.0553885
.8020094,.0510291
.8724012,.0387084
.8528012,.0395721
.8445154,.0431404
.7907693,.0432642
.7687707,.0471041
.7306584,.0438569
.7811664,.0525541
.7113965,.054447
.7431841,.0451298
.7693092,.0428971
.72487,.0479444
.7423951,.0376386
.692967,.044087
.6035901,.0606148
.6214977,.0476986
.6002042,.0534684
.5886633,.0465935
.5349302,.0487272
.4904533,.0407589
.5710194,.0444575
.5362387,.0472852
.576342,.0405828
.5217137,.0401021
.4924922,.0398381
.3666697,.0397683
.3248895,.0390061
.2153581,.042775
.2390668,.0394725
.2130971,.0361273
.1832621,.0361328
.9665602,.0143297
.9465871,.0181649
.9576269,.0154543
.9513344,.0159176
.9759046,.0159669
.9527516,.0161399
.9789279,.0127485
.9584778,.016126
.9587957,.0155038
.9597595,.0163156
.964062,.0157859
.913522,.0217026
.9396527,.0198852
.9732467,.0138733
.9442257,.0168497
.9341881,.0193328
.9203039,.0207495
.915799,.0176153
.9233923,.0189465
.9338064,.0180639
.8810075,.0258641
.9155234,.0226413
.8529312,.0308653
.8789031,.0233774
.8302366,.0286676
.8119758,.0314854
.8383927,.0278617
.7507063,.0304449
.7603444,.0366759
.5772381,.0344632
.521661,.0381372
.4820883,.0402491
.3927934,.037134
.336904,.035089
.3202334,.0326731
.9907221,.0075234
.9931365,.0065157
.9831401,.0083874
.9873235,.0066986
.9828368,.0081016
.9700902,.0075239
.9736418,.0077445
.9811905,.0068515
.9880162,.0058662
.9642169,.0090992
.9791232,.0069656
.9796334,.0076664
.9550115,.0099146
.9785243,.0072397
.9807939,.0074855
.9783252,.0075306
.9753048,.0084467
.9563055,.010914
.9432918,.0118798
.9603468,.0109356
.9299235,.0138231
.9445826,.0127563
.9511209,.0126632
.9330487,.0130748
.8893487,.0193271
.8924993,.0189233
.8486699,.0241558
.8784566,.0216018
.8118543,.0242898
.7243104,.0310535
.6059216,.0351653
.5917054,.0365016
.5171025,.0392201
.4411915,.0367806
.4083983,.0343571
-254.6616,117.7917
66.71048,127.0411
544.6471,198.5352
463.4153,179.5076
442.6747,160.719
792.4882,198.0326
1102.572,200.9341
1021.8,133.5476
1297.821,180.2946
1285.436,198.3961
1986.061,251.2432
1879.909,187.4179
2040.849,163.0355
2853.281,257.7534
2996.582,268.8092
2695.776,216.2969
3772.909,341.3045
4160.349,325.572
4304.867,293.1637
4217.153,297.2404
5402.979,312.6933
5605.342,400.8362
6011.253,363.6903
6772.191,400.1569
7363.201,386.0443
6664.305,316.9193
7068.358,374.703
7991.966,490.9306
